Species,col_2b,col_WMS,Group,Color
Eikenella_exigua,0.000184109,0,s11_2,(2b)2bRAD-M only
Eikenella_halliae,0.000251801,0,s11_2,(2b)2bRAD-M only
Eubacterium_A_minutum,0.000154228,0,s11_2,(2b)2bRAD-M only
Eubacterium_A_nodatum,0.005763183,0.008208405,s11_2,shared
Eubacterium_B_infirmum,0.000634785,0.000940152,s11_2,shared
Eubacterium_B_sulci,0.000324304,0,s11_2,(2b)2bRAD-M only
Eubacterium_M_brachy,0.005717291,0.006510601,s11_2,shared
Eubacterium_N_saphenum,0.016172277,0.020436552,s11_2,shared
F0040_sp000318095,0.001278967,0.001429365,s11_2,shared
F0040_sp003639005,0.001313694,0.001272795,s11_2,shared
F0040_sp900095835,0.003672018,0.003242013,s11_2,shared
F0058_sp000163695,0.003462683,0.00297572,s11_2,shared
F0422_sp001553345,0.001645049,0,s11_2,(2b)2bRAD-M only
F0422_sp003992005,0.000247317,0,s11_2,(2b)2bRAD-M only
F0422_sp003992015,0.001484547,0.002793806,s11_2,shared
F0422_sp003992055,0.000579913,0,s11_2,(2b)2bRAD-M only
F0422_sp003992135,0.000168817,0,s11_2,(2b)2bRAD-M only
F0422_sp003992315,0.000260737,0,s11_2,(2b)2bRAD-M only
F0422_sp900544365,0.000358133,0,s11_2,(2b)2bRAD-M only
F0422_sp900766245,0.000579443,0,s11_2,(2b)2bRAD-M only
F0428_sp003043955,8.60E-05,0,s11_2,(2b)2bRAD-M only
Filifactor_alocis,0.013463423,0.020154143,s11_2,shared
Flexilinea_sp001717545,0.000682053,0.000725961,s11_2,shared
Fretibacterium_fastidiosum,0.003887156,0.003134865,s11_2,shared
Fretibacterium_sp003860125,0.00031664,0.000300524,s11_2,shared
Fretibacterium_sp012520235,6.72E-05,0,s11_2,(2b)2bRAD-M only
Fusobacterium_animalis,0.001305262,0,s11_2,(2b)2bRAD-M only
Fusobacterium_nucleatum_J,0.004780872,0.021111273,s11_2,shared
Fusobacterium_pseudoperiodonticum,0.011236117,0.023173171,s11_2,shared
Fusobacterium_vincentii,0.01138303,0.037495237,s11_2,shared
Gemella_morbillorum,0.001568868,0,s11_2,(2b)2bRAD-M only
Gemella_sanguinis,0.003451707,0.006500539,s11_2,shared
Gemella_sp002871655,0.000390144,0,s11_2,(2b)2bRAD-M only
GN02-873_sp003260345,0.000597842,0,s11_2,(2b)2bRAD-M only
Granulicatella_adiacens,0.001681318,0.002247341,s11_2,shared
Granulicatella_elegans,0.000383083,0,s11_2,(2b)2bRAD-M only
Granulicatella_sp001058355,0.000948242,0.00215888,s11_2,shared
Granulicatella_sp001071995,0.000411054,0,s11_2,(2b)2bRAD-M only
Granulicatella_sp900551535,0.000635318,0,s11_2,(2b)2bRAD-M only
Haemophilus_A_parahaemolyticus,0.003688042,0.004206855,s11_2,shared
Haemophilus_A_paraphrohaemolyticus,0.000708245,0,s11_2,(2b)2bRAD-M only
Haemophilus_A_sputorum,0.027940198,0.03756811,s11_2,shared
Haemophilus_D_parainfluenzae,0.019389418,0.022831429,s11_2,shared
Haemophilus_D_parainfluenzae_A,0.002889673,0.004368427,s11_2,shared
Haemophilus_D_parainfluenzae_J,0.000513726,0.00231216,s11_2,shared
Haemophilus_D_parainfluenzae_K,0.006729663,0.016265952,s11_2,shared
Haemophilus_D_parainfluenzae_L,0.003126179,0.005552934,s11_2,shared
Haemophilus_D_parainfluenzae_M,0.011350691,0.010408637,s11_2,shared
Haemophilus_D_parainfluenzae_N,0.006376359,0.006099396,s11_2,shared
Haemophilus_D_pittmaniae,8.99E-05,0,s11_2,(2b)2bRAD-M only
Haemophilus_D_sp001679485,0.010555595,0.015163691,s11_2,shared
Haemophilus_D_sp001815355,0.008183981,0.006934897,s11_2,shared
Haemophilus_D_sp900755445,0.001889761,0,s11_2,(2b)2bRAD-M only
Haemophilus_D_sp900756155,0.001310547,0,s11_2,(2b)2bRAD-M only
Haemophilus_D_sp900756875,0.003559289,0.007356959,s11_2,shared
Haemophilus_D_sp900764435,0.00206411,0.002836025,s11_2,shared
Haemophilus_haemolyticus,0.005003511,0.006431502,s11_2,shared
Haemophilus_haemolyticus_I,0.001752249,0,s11_2,(2b)2bRAD-M only
Haemophilus_influenzae,0.000382329,0,s11_2,(2b)2bRAD-M only
Haemophilus_influenzae_D,0.000232634,0,s11_2,(2b)2bRAD-M only
Haemophilus_sp002998595,0.003833867,0.004505051,s11_2,shared
HOT-345_sp003260355,0.001216288,0.001481365,s11_2,shared
HOT-345_sp013333295,0.002732969,0.003167471,s11_2,shared
HOT-345_sp013333605,0.000389388,0,s11_2,(2b)2bRAD-M only
JABCPE02_sp013333255,0.002399725,0.003014754,s11_2,shared
JABCPE02_sp013333875,0.000537755,0,s11_2,(2b)2bRAD-M only
JABCPG02_sp013333195,0.000179555,0,s11_2,(2b)2bRAD-M only
Johnsonella_ignava,0.000545914,0,s11_2,(2b)2bRAD-M only
Johnsonella_sp900766185,0.000203163,0,s11_2,(2b)2bRAD-M only
Kingella_A_denitrificans,0.000198973,0,s11_2,(2b)2bRAD-M only
Kingella_B_oralis,0.000121901,0,s11_2,(2b)2bRAD-M only
Kingella_kingae,3.79E-05,0,s11_2,(2b)2bRAD-M only
Klebsiella_pneumoniae,5.72E-05,0,s11_2,(2b)2bRAD-M only
Lachnoanaerobaculum_gingivalis,0.000302943,0,s11_2,(2b)2bRAD-M only
Lachnoanaerobaculum_orale,8.70E-05,0,s11_2,(2b)2bRAD-M only
Lachnoanaerobaculum_sp000209465,0.000122826,0,s11_2,(2b)2bRAD-M only
Lachnoanaerobaculum_sp000296385,0.000760471,0,s11_2,(2b)2bRAD-M only
Lachnoanaerobaculum_umeaense,0.00031431,0,s11_2,(2b)2bRAD-M only
Lancefieldella_rimae,0.000134865,0,s11_2,(2b)2bRAD-M only
Lancefieldella_sp000564995,0.000335198,0,s11_2,(2b)2bRAD-M only
Lautropia_dentalis,0.004631365,0.004493181,s11_2,shared
Lautropia_mirabilis,0.009932539,0.010390218,s11_2,shared
Lawsonella_clevelandensis_A,3.73E-05,0,s11_2,(2b)2bRAD-M only
Leptotrichia_A_sp000469505,0.001430447,0,s11_2,(2b)2bRAD-M only
Leptotrichia_A_sp001274535,0.001279796,0,s11_2,(2b)2bRAD-M only
Leptotrichia_buccalis,0.00067809,0,s11_2,(2b)2bRAD-M only
Leptotrichia_sp002240055,0.000276031,0,s11_2,(2b)2bRAD-M only
Leptotrichia_trevisanii,0.001005295,0,s11_2,(2b)2bRAD-M only
Mitsuokella_sp000469545,2.91E-05,0,s11_2,(2b)2bRAD-M only
Mogibacterium_diversum,0.000272012,0,s11_2,(2b)2bRAD-M only
Mogibacterium_pumilum,0.000117002,0,s11_2,(2b)2bRAD-M only
Mogibacterium_timidum,0.006443471,0.005151835,s11_2,shared
Mycobacterium_tuberculosis,3.39E-06,0,s11_2,(2b)2bRAD-M only
Neisseria_animalis,7.00E-05,0,s11_2,(2b)2bRAD-M only
Neisseria_bacilliformis,3.82E-05,0,s11_2,(2b)2bRAD-M only
Neisseria_cerebrosa,0.001971677,0.002433793,s11_2,shared
Neisseria_cinerea,0.000873207,0,s11_2,(2b)2bRAD-M only
Neisseria_elongata,0.004224926,0.00477288,s11_2,shared
Neisseria_flavescens,0.000719818,0.00156904,s11_2,shared
Neisseria_flavescens_A,0.002063174,0,s11_2,(2b)2bRAD-M only
Neisseria_flavescens_B,0.020110158,0.024480707,s11_2,shared
Neisseria_flavescens_C,0.004685453,0.003291543,s11_2,shared
Neisseria_gonorrhoeae,0.000647732,0,s11_2,(2b)2bRAD-M only
Neisseria_lactamica,0.00049548,0,s11_2,(2b)2bRAD-M only
Neisseria_lactamica_B,0.001542024,0.000858147,s11_2,shared
Neisseria_macacae,0.001714929,0.001994225,s11_2,shared
Neisseria_meningitidis,0.002800456,0.001018599,s11_2,shared
Neisseria_mucosa,0.010617952,0.008341778,s11_2,shared
Neisseria_mucosa_A,0.003204894,0.003379552,s11_2,shared
Neisseria_perflava,0.002370949,0.002153733,s11_2,shared
Neisseria_polysaccharea,0.000360626,0,s11_2,(2b)2bRAD-M only
Neisseria_sicca,0.000890974,0,s11_2,(2b)2bRAD-M only
Neisseria_sicca_A,0.002243199,0.002402134,s11_2,shared
Neisseria_sicca_B,0.002949455,0.002498534,s11_2,shared
Neisseria_sicca_C,0.00172039,0.001800667,s11_2,shared
Neisseria_sicca_D,0.002915506,0.003334453,s11_2,shared
Neisseria_sicca_E,0.000538122,0,s11_2,(2b)2bRAD-M only
Neisseria_sp000090875,0.014762298,0.01510963,s11_2,shared
Neisseria_sp000186165,0.012066284,0.010252604,s11_2,shared
Neisseria_sp000227275,0.001796403,0.002288354,s11_2,shared
Neisseria_sp000952795,0.000754557,0,s11_2,(2b)2bRAD-M only
Neisseria_sp001809325,0.00133475,0.001306236,s11_2,shared
Neisseria_sp001815675,0.000425716,0,s11_2,(2b)2bRAD-M only
Neisseria_sp002237445,3.26E-05,0,s11_2,(2b)2bRAD-M only
Neisseria_subflava,0.02358843,0.023009642,s11_2,shared
Neisseria_subflava_A,0.03548756,0.036384582,s11_2,shared
Neisseria_subflava_C,0.014427629,0.017776851,s11_2,shared
Olsenella_sp001189515,0.000147622,9.67E-05,s11_2,shared
Olsenella_uli,0.000112883,0,s11_2,(2b)2bRAD-M only
Oribacterium_asaccharolyticum,0.000360042,0.000872671,s11_2,shared
Oribacterium_parvum,0.000311255,0,s11_2,(2b)2bRAD-M only
Oribacterium_sinus,0.002005628,0.002754834,s11_2,shared
Oribacterium_sp000160135,0.000137406,0,s11_2,(2b)2bRAD-M only
Oribacterium_sp013394775,6.97E-05,0,s11_2,(2b)2bRAD-M only
Ottowia_sp001262075,0.000302633,0.000358977,s11_2,shared
Parvimonas_micra,0.00248434,0.004774189,s11_2,shared
Pauljensenia_bouchesdurhonensis,2.82E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_cardiffensis,1.20E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_georgiae,4.50E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_hongkongensis,0.0001486,0,s11_2,(2b)2bRAD-M only
Pauljensenia_marseillensis,6.65E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_meyeri,0.000577324,0.000594019,s11_2,shared
Pauljensenia_odontolytica,3.95E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_odontolytica_A,0.000239447,0,s11_2,(2b)2bRAD-M only
Pauljensenia_odontolytica_B,0.000193522,0.00034291,s11_2,shared
Pauljensenia_odontolytica_C,6.01E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp000185285,7.82E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp000278725,0.000654216,0.000889341,s11_2,shared
Pauljensenia_sp000411415,2.46E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp000466265,0.00029999,0.000278475,s11_2,shared
Pauljensenia_sp000758755,3.49E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp001064145,6.14E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp001072465,0.000109338,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp001838165,0.000168872,0.000490143,s11_2,shared
Pauljensenia_sp900554605,7.84E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp902373435,7.14E-05,0,s11_2,(2b)2bRAD-M only
Pauljensenia_sp902373545,0.000243188,0.000250833,s11_2,shared
Peptidiphaga_gingivicola,0.000147384,0.000209162,s11_2,shared
Peptidiphaga_sp000466165,0.000589969,0.000536698,s11_2,shared
Peptoanaerobacter_margaretiae,0.000483263,0.001365323,s11_2,shared
Peptoanaerobacter_stomatis,0.000905007,0,s11_2,(2b)2bRAD-M only
Peptoanaerobacter_yurii,0.000334795,0,s11_2,(2b)2bRAD-M only
Peptostreptococcus_sp900759325,0.000720389,0,s11_2,(2b)2bRAD-M only
Peptostreptococcus_stomatis,0.000491663,0,s11_2,(2b)2bRAD-M only
Phocaeicola_abscessus,0.000281939,0.000283098,s11_2,shared
Porphyromonas_catoniae,0.005208598,0.003298014,s11_2,shared
Porphyromonas_endodontalis,0.008304747,0.006976442,s11_2,shared
Porphyromonas_gingivalis,0.107920657,0.102254054,s11_2,shared
Porphyromonas_gulae,0.000546589,0,s11_2,(2b)2bRAD-M only
Porphyromonas_pasteri,0.064746065,0.047372545,s11_2,shared
Porphyromonas_sp000467855,0.0042518,0.003341445,s11_2,shared
Porphyromonas_sp003640335,0.001781426,0.001592728,s11_2,shared
Prevotella_aurantiaca,0.004147902,0.003843322,s11_2,shared
Prevotella_baroniae,0.001439076,0.001476488,s11_2,shared
Prevotella_bivia,0.000181644,0,s11_2,(2b)2bRAD-M only
Prevotella_buccae,0.000350165,0.000270825,s11_2,shared
Prevotella_conceptionensis,0.002564088,0.002276563,s11_2,shared
Prevotella_denticola,0.000569721,0.000744712,s11_2,shared
Prevotella_enoeca,0.001876993,0.001826144,s11_2,shared
Prevotella_falsenii,2.79E-05,0,s11_2,(2b)2bRAD-M only
Prevotella_fusca,4.73E-05,0,s11_2,(2b)2bRAD-M only
Prevotella_histicola,0.000213521,0,s11_2,(2b)2bRAD-M only
Prevotella_intermedia,0.030750293,0.028679669,s11_2,shared
Prevotella_jejuni,0.000545762,0.000541327,s11_2,shared
Prevotella_koreensis,0.003466169,0.00256956,s11_2,shared
Prevotella_loescheii,0.001059916,0.000927215,s11_2,shared
Prevotella_maculosa,0.000365716,0.000318975,s11_2,shared
Prevotella_marshii,0.000209585,0,s11_2,(2b)2bRAD-M only
Prevotella_melaninogenica,0.002970528,0.002889028,s11_2,shared
Prevotella_melaninogenica_A,0.005776745,0.006701556,s11_2,shared
Prevotella_micans,0.000331229,0.000262873,s11_2,shared
Prevotella_multiformis,0.000149765,0,s11_2,(2b)2bRAD-M only
Prevotella_nanceiensis,0.001358635,0.001152319,s11_2,shared
Prevotella_nigrescens,0.001596843,0.001765715,s11_2,shared
Prevotella_oralis,0.000346596,0.000275628,s11_2,shared
Prevotella_oris,0.010038684,0.008496688,s11_2,shared
Prevotella_oulorum,0.000266176,0.000254113,s11_2,shared
Prevotella_pallens,0.000732075,0.000900923,s11_2,shared
Prevotella_pleuritidis,0.00721881,0.006631939,s11_2,shared
Prevotella_saccharolytica,0.000157218,0,s11_2,(2b)2bRAD-M only
Prevotella_salivae,0.00017621,0,s11_2,(2b)2bRAD-M only
Prevotella_scopos,0.000424936,0,s11_2,(2b)2bRAD-M only
Prevotella_seregens,0.003102212,0.00306005,s11_2,shared
Prevotella_shahii,0.002531697,0.002143707,s11_2,shared
Prevotella_sp000163055,0.000169226,0,s11_2,(2b)2bRAD-M only
Prevotella_sp000257925,0.000257452,0,s11_2,(2b)2bRAD-M only
Prevotella_sp000467895,0.000853037,0.000735231,s11_2,shared
Prevotella_sp000599605,3.57E-05,0,s11_2,(2b)2bRAD-M only
Prevotella_sp000758925,0.000259144,0,s11_2,(2b)2bRAD-M only
Prevotella_sp003043925,0.000187809,0,s11_2,(2b)2bRAD-M only
Prevotella_sp003043945,7.80E-05,0,s11_2,(2b)2bRAD-M only
Prevotella_sp013333285,0.000429088,0.000554353,s11_2,shared
Prevotella_sp013333935,0.000208629,0.000267421,s11_2,shared
Prevotella_veroralis,0.001065068,0.000884693,s11_2,shared
Propionibacterium_acidifaciens,5.89E-05,0,s11_2,(2b)2bRAD-M only
Pseudoleptotrichia_goodfellowii,0.000280199,0,s11_2,(2b)2bRAD-M only
Ralstonia_mannitolilytica,4.42E-05,0,s11_2,(2b)2bRAD-M only
Ralstonia_pickettii,5.24E-05,0,s11_2,(2b)2bRAD-M only
Ralstonia_sp000620465,0.000313535,0.0005297,s11_2,shared
Ralstonia_sp007997035,3.51E-05,0,s11_2,(2b)2bRAD-M only
Rodentibacter_sp901420285,6.06E-05,0,s11_2,(2b)2bRAD-M only
Rothia_aeria,0.014440398,0.012556876,s11_2,shared
Rothia_dentocariosa,0.001727267,0.001504685,s11_2,shared
Rothia_mucilaginosa,0.005533971,0.00535095,s11_2,shared
Rothia_mucilaginosa_A,0.000403851,0.00043449,s11_2,shared
Rothia_mucilaginosa_B,0.010448564,0.008102578,s11_2,shared
Rothia_sp001808955,0.003747598,0.003665488,s11_2,shared
Saccharimonas_sp010202265,0.000293551,0,s11_2,(2b)2bRAD-M only
Saccharimonas_sp013333625,0.000613741,0,s11_2,(2b)2bRAD-M only
Saccharimonas_sp013333645,0.000160055,0,s11_2,(2b)2bRAD-M only
Saccharimonas_sp013333675,0.000328873,0.000485784,s11_2,shared
Saccharimonas_sp013333795,0.000576152,0,s11_2,(2b)2bRAD-M only
Saccharimonas_sp013333845,0.000711439,0,s11_2,(2b)2bRAD-M only
Scardovia_wiggsiae,6.20E-05,0,s11_2,(2b)2bRAD-M only
SDRW01_sp007845485,0.000677634,0,s11_2,(2b)2bRAD-M only
SDRW01_sp013333595,0.000334554,0,s11_2,(2b)2bRAD-M only
Selenomonas_sputigena,0.000374047,0.000364508,s11_2,shared
Shuttleworthia_satelles,8.08E-05,0,s11_2,(2b)2bRAD-M only
Simonsiella_muelleri,0.000213431,0,s11_2,(2b)2bRAD-M only
Slackia_exigua,0.000157699,0.000126461,s11_2,shared
Stomatobaculum_longum,0.000123929,0,s11_2,(2b)2bRAD-M only
Streptococcus_constellatus,0.000466251,0,s11_2,(2b)2bRAD-M only
Streptococcus_cristatus,0.001708701,0,s11_2,(2b)2bRAD-M only
Streptococcus_cristatus_B,0.000935035,0,s11_2,(2b)2bRAD-M only
Streptococcus_cristatus_C,0.00056861,0,s11_2,(2b)2bRAD-M only
Streptococcus_cristatus_G,0.000435756,0,s11_2,(2b)2bRAD-M only
Streptococcus_gordonii,0.000465043,0,s11_2,(2b)2bRAD-M only
Streptococcus_halitosis,0.000387555,0,s11_2,(2b)2bRAD-M only
Streptococcus_infantis,0.000598223,0,s11_2,(2b)2bRAD-M only
Streptococcus_infantis_H,0.00101446,0,s11_2,(2b)2bRAD-M only
Streptococcus_infantis_I,0.001758891,0,s11_2,(2b)2bRAD-M only
Streptococcus_intermedius,0.000379417,0,s11_2,(2b)2bRAD-M only
Streptococcus_koreensis,0.005459189,0.008706122,s11_2,shared
Streptococcus_mitis,0.00234068,0,s11_2,(2b)2bRAD-M only
Streptococcus_mitis_BB,0.004132515,0,s11_2,(2b)2bRAD-M only
Streptococcus_mitis_BG,0.00107756,0,s11_2,(2b)2bRAD-M only
Streptococcus_mitis_O,0.003810104,0,s11_2,(2b)2bRAD-M only
Streptococcus_oralis,0.000726261,0,s11_2,(2b)2bRAD-M only
Streptococcus_oralis_BD,0.002234481,0,s11_2,(2b)2bRAD-M only
Streptococcus_oralis_T,0.001425668,0,s11_2,(2b)2bRAD-M only
Streptococcus_parasanguinis_B,7.97E-05,0,s11_2,(2b)2bRAD-M only
Streptococcus_pneumoniae,0.000785892,0,s11_2,(2b)2bRAD-M only
Streptococcus_pneumoniae_D,0.005505922,0,s11_2,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_C,0.003129972,0,s11_2,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_J,0.001118713,0,s11_2,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_M,0.000576843,0,s11_2,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_O,0.0008709,0,s11_2,(2b)2bRAD-M only
Streptococcus_rubneri,0.001131006,0,s11_2,(2b)2bRAD-M only
Streptococcus_salivarius,0.000707758,0,s11_2,(2b)2bRAD-M only
Streptococcus_sanguinis,0.007692237,0.008927355,s11_2,shared
Streptococcus_sanguinis_A,0.000309872,0,s11_2,(2b)2bRAD-M only
Streptococcus_sanguinis_E,0.001091888,0,s11_2,(2b)2bRAD-M only
Streptococcus_sanguinis_G,0.000433659,0,s11_2,(2b)2bRAD-M only
Streptococcus_sanguinis_H,0.00297165,0.005011262,s11_2,shared
Streptococcus_sinensis,0.000129965,0,s11_2,(2b)2bRAD-M only
Streptococcus_sp000220065,0.000187655,0,s11_2,(2b)2bRAD-M only
Streptococcus_sp001587175,0.000450394,0,s11_2,(2b)2bRAD-M only
Streptococcus_sp001814775,0.000754819,0,s11_2,(2b)2bRAD-M only
Streptococcus_sp013394695,0.000305596,0,s11_2,(2b)2bRAD-M only
Streptococcus_sp902460355,0.000307592,0,s11_2,(2b)2bRAD-M only
Streptococcus_timonensis,0.000639801,0,s11_2,(2b)2bRAD-M only
Tannerella_forsythia,0.02963906,0.026931435,s11_2,shared
Tannerella_forsythia_A,8.08E-05,0,s11_2,(2b)2bRAD-M only
Tannerella_sp002890585,0.000651871,0.000529456,s11_2,shared
Tannerella_sp003033925,0.001068284,0.00091277,s11_2,shared
TM7x_sp013100825,0.000165598,0,s11_2,(2b)2bRAD-M only
TM7x_sp900556355,0.000879872,0,s11_2,(2b)2bRAD-M only
Treponema_B_denticola,0.005246537,0.005952782,s11_2,shared
Treponema_B_denticola_A,0.002372265,0.003404791,s11_2,shared
Treponema_B_putidum,0.000275759,0,s11_2,(2b)2bRAD-M only
Treponema_C_lecithinolyticum,0.004524189,0.005175727,s11_2,shared
Treponema_C_maltophilum,0.000407109,0.000592554,s11_2,shared
Treponema_D_buccale,0.000155768,0.000247761,s11_2,shared
Treponema_D_paredis,6.19E-05,0,s11_2,(2b)2bRAD-M only
Treponema_D_pectinovorum,3.03E-05,0,s11_2,(2b)2bRAD-M only
Treponema_D_socranskii,0.000511897,0.000692657,s11_2,shared
Treponema_D_sp014334325,9.35E-05,0.000114599,s11_2,shared
Treponema_D_sp014334335,3.14E-05,0,s11_2,(2b)2bRAD-M only
Treponema_medium,0.000417726,0.000436811,s11_2,shared
Treponema_sp000775995,0.000329962,0.00050341,s11_2,shared
Treponema_sp010365865,0.000595344,0.000717053,s11_2,shared
Treponema_vincentii,0.000332472,0.000297715,s11_2,shared
UBA1103_sp004138455,0.001466436,0.001126009,s11_2,shared
UBA1103_sp013333515,0.001565758,0.00161436,s11_2,shared
UBA2866_sp007845165,0.000297851,0,s11_2,(2b)2bRAD-M only
UBA2866_sp013332955,0.000252894,0,s11_2,(2b)2bRAD-M only
UBA2866_sp013332965,0.000205145,0,s11_2,(2b)2bRAD-M only
UBA2866_sp013333135,0.00024797,0,s11_2,(2b)2bRAD-M only
UBA2866_sp013333375,0.000297851,0,s11_2,(2b)2bRAD-M only
UMGS1907_sp900555945,0.000127946,0,s11_2,(2b)2bRAD-M only
Veillonella_atypica,0.000300433,0,s11_2,(2b)2bRAD-M only
Veillonella_dispar_A,0.003053395,0.002977627,s11_2,shared
Veillonella_infantium,0.002344879,0,s11_2,(2b)2bRAD-M only
Veillonella_parvula_A,0.002427218,0.002564357,s11_2,shared
Veillonella_rogosae,0.008863715,0.008453536,s11_2,shared
Veillonella_sp900549845,0.000657094,0,s11_2,(2b)2bRAD-M only
Veillonella_sp900552445,0.015737038,0.016461927,s11_2,shared
Veillonella_tobetsuensis,0.002147772,0.001640945,s11_2,shared
W11650_sp002999035,0.002135771,0.001938022,s11_2,shared
W5053_sp000467935,0.00179897,0.003501199,s11_2,shared
Abiotrophia_defectiva,0.000411593,0.000341652,s11_6,shared
Abiotrophia_sp001815865,0.000445266,0.000269724,s11_6,shared
Achromobacter_deleyi,1.71E-06,0,s11_6,(2b)2bRAD-M only
Achromobacter_ruhlandii,2.82E-06,0,s11_6,(2b)2bRAD-M only
Achromobacter_xylosoxidans_C,5.22E-07,0,s11_6,(2b)2bRAD-M only
Acidovorax_A_wautersii,1.53E-06,0,s11_6,(2b)2bRAD-M only
Acinetobacter_guillouiae,2.16E-05,2.34E-05,s11_6,shared
Acinetobacter_johnsonii,1.53E-05,0,s11_6,(2b)2bRAD-M only
Acinetobacter_ursingii,1.54E-05,2.94E-05,s11_6,shared
Actinobacillus_B_seminis,1.20E-05,0,s11_6,(2b)2bRAD-M only
Actinobacillus_ureae,3.92E-05,0,s11_6,(2b)2bRAD-M only
Actinomyces_dentalis,0.000360231,0.000333835,s11_6,shared
Actinomyces_denticolens,4.37E-06,0,s11_6,(2b)2bRAD-M only
Actinomyces_gerencseriae,0.001066023,0.00090072,s11_6,shared
Actinomyces_graevenitzii,0.000888403,0.000680294,s11_6,shared
Actinomyces_israelii,2.59E-05,2.02E-05,s11_6,shared
Actinomyces_johnsonii,0.000207635,0.000185571,s11_6,shared
Actinomyces_massiliensis,0.000993046,0.000858224,s11_6,shared
Actinomyces_naeslundii,0.001156236,0.00084102,s11_6,shared
Actinomyces_oris,0.001283496,0.000971919,s11_6,shared
Actinomyces_oris_A,0.001321085,0.001065487,s11_6,shared
Actinomyces_oris_B,0.000102117,7.24E-05,s11_6,shared
Actinomyces_oris_C,0.000144482,9.78E-05,s11_6,shared
Actinomyces_oris_D,0.000107196,7.42E-05,s11_6,shared
Actinomyces_oris_E,0.002147472,0.001589087,s11_6,shared
Actinomyces_ruminicola,6.49E-06,0,s11_6,(2b)2bRAD-M only
Actinomyces_sp000195595,6.76E-05,3.90E-05,s11_6,shared
Actinomyces_sp000220835,1.52E-05,2.22E-05,s11_6,shared
Actinomyces_sp001278845,0.00018535,0.0001941,s11_6,shared
Actinomyces_sp002999235,0.000143636,0.000163539,s11_6,shared
Actinomyces_sp011752065,2.00E-06,0,s11_6,(2b)2bRAD-M only
Actinomyces_sp900323545,5.29E-05,3.72E-05,s11_6,shared
Actinomyces_timonensis,0.000123239,9.81E-05,s11_6,shared
Actinomyces_viscosus,9.63E-06,0,s11_6,(2b)2bRAD-M only
Aggregatibacter_actinomycetemcomitans,6.19E-05,0.000233925,s11_6,shared
Aggregatibacter_aphrophilus,0.003636577,0.003061615,s11_6,shared
Aggregatibacter_kilianii,0.001664876,0.001824544,s11_6,shared
Aggregatibacter_segnis,0.013914951,0.016799969,s11_6,shared
